4 25 2072
4 26 2132
4 27 2192
4 28 2252
4 29 2312
4 30 2372
4 31 2432
4 32 2492
4 33 2552
4 34 2612
4 35 2672
4 36 2732
4 37 2792
4 38 2852
4 39 2912
4 40 2972
4 41 3032
4 42 3092
4 43 3152
4 44 3212
4 45 3272
4 46 3332
4 47 3392
4 48 3452
4 49 3512
4 50 3572
4 51 3632
4 52 3692
4 53 3752
4 54 3812
4 55 3872
4 56 3932
4 57 3992
4 58 4052
4 59 4112
4 60 4172
4 61 4232
4 62 4292
4 63 4352
4 64 4412
4 65 4472
4 66 4532
4 67 4592
4 68 4652
4 69 4712
5 0 715
5 1 775
5 2 835
5 3 895
5 4 955
5 5 1015
5 6 1075
5 7 1135
5 8 1195
5 9 1255
5 10 1315
5 11 1375
5 12 1435
5 13 1495
5 14 1555
5 15 1615
5 16 1675
5 17 1735
5 18 1795
5 19 1855
5 20 1915
5 21 1975
5 22 2035
5 23 2095
5 24 2155
5 25 2215
5 26 2275
5 27 2335
5 28 2395
5 29 2455
5 30 2515
5 31 2575
5 32 2635
5 33 2695
5 34 2755
5 35 2815
5 36 2875
5 37 2935
5 38 2995
5 39 3055
5 40 3115
5 41 3175
5 42 3235
5 43 3295
5 44 3355
5 45 3415
5 46 3475
5 47 3535
5 48 3595
5 49 3655
5 50 3715
5 51 3775
5 52 3835
5 53 3895
5 54 3955
5 55 4015
5 56 4075
5 57 4135
5 58 4195
5 59 4255
5 60 4315
5 61 4375
5 62 4435
5 63 4495
5 64 4555
5 65 4615
5 66 4675
5 67 4735
5 68 4795
6 0 858
6 1 918
6 2 978
6 3 1038
6 4 1098
6 5 1158
6 6 1218
6 7 1278
6 8 1338
6 9 1398
6 10 1458
6 11 1518
6 12 1578
6 13 1638
6 14 1698
6 15 1758
6 16 1818
6 17 1878
6 18 1938
6 19 1998
6 20 2058
6 21 2118
6 22 2178
6 23 2238
6 24 2298
6 25 2358
6 26 2418
6 27 2478
6 28 2538
6 29 2598
6 30 2658
6 31 2718
6 32 2778
6 33 2838
6 34 2898
6 35 2958
6 36 3018
6 37 3078
6 38 3138
6 39 3198
6 40 3258
6 41 3318
6 42 3378
6 43 3438
6 44 3498
6 45 3558
6 46 3618
6 47 3678
6 48 3738
6 49 3798
6 50 3858
6 51 3918
6 52 3978
6 53 4038
6 54 4098
6 55 4158
6 56 4218
6 57 4278
6 58 4338
6 59 4398
6 60 4458
6 61 4518
6 62 4578
6 63 4638
6 64 4698
6 65 4758
6 66 4818
6 67 4878
6 68 4938
7 0 1001
7 1 1061
7 2 1121
7 3 1181
7 4 1241
7 5 1301
7 6 1361
7 7 1421
7 8 1481
7 9 1541
7 10 1601
7 11 1661
7 12 1721
7 13 1781
7 14 1841
7 15 1901
7 16 1961
7 17 2021
7 18 2081
7 19 2141
7 20 2201
7 21 2261
7 22 2321
7 23 2381
7 24 2441
7 25 2501
7 26 2561
7 27 2621
7 28 2681
7 29 2741
7 30 2801
7 31 2861
7 32 2921
7 33 2981
7 34 3041
7 35 3101
7 36 3161
7 37 3221
7 38 3281
7 39 3341
7 40 3401
7 41 3461
7 42 3521
7 43 3581
7 44 3641
7 45 3701
7 46 3761
7 47 3821
7 48 3881
7 49 3941
7 50 4001
7 51 4061
7 52 4121
7 53 4181
7 54 4241
7 55 4301
7 56 4361
7 57 4421
7 58 4481
7 59 4541
7 60 4601
7 61 4661
7 62 4721
7 63 4781
7 64 4841
7 65 4901
7 66 4961
7 67 5021
8 0 1144
8 1 1204
8 2 1264
8 3 1324
8 4 1384
8 5 1444
8 6 1504
8 7 1564
8 8 1624
8 9 1684
8 10 1744
8 11 1804
8 12 1864
8 13 1924
8 14 1984
8 15 2044
8 16 2104
8 17 2164
8 18 2224
8 19 2284
8 20 2344
8 21 2404
8 22 2464
8 23 2524
8 24 2584
8 25 2644
8 26 2704
8 27 2764
8 28 2824
8 29 2884
8 30 2944
8 31 3004
8 32 3064
8 33 3124
8 34 3184
8 35 3244
8 36 3304
8 37 3364
8 38 3424
8 39 3484
8 40 3544
8 41 3604
8 42 3664
8 43 3724
8 44 3784
8 45 3844
8 46 3904
8 47 3964
8 48 4024
8 49 4084
8 50 4144
8 51 4204
8 52 4264
8 53 4324
8 54 4384
8 55 4444
8 56 4504
8 57 4564
8 58 4624
8 59 4684
8 60 4744
8 61 4804
8 62 4864
8 63 4924
8 64 4984
8 65 5044
8 66 5104
9 0 1287
9 1 1347
9 2 1407
9 3 1467
9 4 1527
9 5 1587
9 6 1647
9 7 1707
9 8 1767
9 9 1827
9 10 1887
9 11 1947
9 12 2007
9 13 2067
9 14 2127
9 15 2187
9 16 2247
9 17 2307
9 18 2367
9 19 2427
9 20 2487
9 21 2547
9 22 2607
9 23 2667
9 24 2727
9 25 2787
9 26 2847
9 27 2907
9 28 2967
9 29 3027
9 30 3087
9 31 3147
9 32 3207
9 33 3267
9 34 3327
9 35 3387
9 36 3447
9 37 3507
9 38 3567
9 39 3627
9 40 3687
9 41 3747
9 42 3807
9 43 3867
9 44 3927
9 45 3987
9 46 4047
9 47 4107
9 48 4167
9 49 4227
9 50 4287
9 51 4347
9 52 4407
9 53 4467
9 54 4527
9 55 4587
9 56 4647
9 57 4707
9 58 4767
9 59 4827
9 60 4887
9 61 4947
9 62 5007
9 63 5067
9 64 5127
9 65 5187
9 66 5247
10 0 1430
10 1 1490
10 2 1550
10 3 1610
10 4 1670
10 5 1730
10 6 1790
10 7 1850
10 8 1910
10 9 1970
10 10 2030
10 11 2090
10 12 2150
10 13 2210
10 14 2270
10 15 2330
10 16 2390
10 17 2450
10 18 2510
10 19 2570
10 20 2630
10 21 2690
10 22 2750
10 23 2810
10 24 2870
10 25 2930
10 26 2990
10 27 3050
10 28 3110
10 29 3170
10 30 3230
10 31 3290
10 32 3350
10 33 3410
10 34 3470
10 35 3530
10 36 3590
10 37 3650
10 38 3710
10 39 3770
10 40 3830
10 41 3890
10 42 3950
10 43 4010
10 44 4070
10 45 4130
10 46 4190
10 47 4250
10 48 4310
10 49 4370
10 50 4430
10 51 4490
10 52 4550
10 53 4610
10 54 4670
10 55 4730
10 56 4790
10 57 4850
10 58 4910
10 59 4970
10 60 5030
10 61 5090
10 62 5150
10 63 5210
10 64 5270
10 65 5330
11 0 1573
11 1 1633
11 2 1693
11 3 1753
11 4 1813
11 5 1873
11 6 1933
11 7 1993
11 8 2053
11 9 2113
11 10 2173
11 11 2233
11 12 2293
11 13 2353
11 14 2413
11 15 2473
11 16 2533
11 17 2593
11 18 2653
11 19 2713
11 20 2773
11 21 2833
11 22 2893
11 23 2953
11 24 3013
11 25 3073
11 26 3133
11 27 3193
11 28 3253
11 29 3313
11 30 3373
11 31 3433
11 32 3493
11 33 3553
11 34 3613
11 35 3673
11 36 3733
11 37 3793
11 38 3853
11 39 3913
11 40 3973
11 41 4033
11 42 4093
11 43 4153
11 44 4213
11 45 4273
11 46 4333
11 47 4393
11 48 4453
11 49 4513
11 50 4573
11 51 4633
11 52 4693
11 53 4753
11 54 4813
11 55 4873
11 56 4933
11 57 4993
11 58 5053
11 59 5113
11 60 5173
11 61 5233
11 62 5293
11 63 5353
11 64 5413
12 0 1716
12 1 1776
12 2 1836
12 3 1896
12 4 1956
12 5 2016
12 6 2076
12 7 2136
12 8 2196
12 9 2256
12 10 2316
12 11 2376
12 12 2436
12 13 2496
12 14 2556
12 15 2616
12 16 2676
12 17 2736
12 18 2796
12 19 2856
12 20 2916
12 21 2976
12 22 3036
12 23 3096
12 24 3156
12 25 3216
12 26 3276
12 27 3336
12 28 3396
12 29 3456
12 30 3516
12 31 3576
12 32 3636
12 33 3696
12 34 3756
12 35 3816
12 36 3876
12 37 3936
12 38 3996
12 39 4056
12 40 4116
12 41 4176
12 42 4236
12 43 4296
12 44 4356
12 45 4416
12 46 4476
12 47 4536
12 48 4596
12 49 4656
12 50 4716
12 51 4776
12 52 4836
12 53 4896
12 54 4956
12 55 5016
12 56 5076
12 57 5136
12 58 5196
12 59 5256
12 60 5316
12 61 5376
12 62 5436
12 63 5496
13 0 1859
13 1 1919
13 2 1979
13 3 2039
13 4 2099
13 5 2159
13 6 2219
13 7 2279
13 8 2339
13 9 2399
13 10 2459
13 11 2519
13 12 2579
13 13 2639
13 14 2699
13 15 2759
13 16 2819
13 17 2879
13 18 2939
13 19 2999
13 20 3059
13 21 3119
13 22 3179
13 23 3239
13 24 3299
13 25 3359
13 26 3419
13 27 3479
13 28 3539
13 29 3599
13 30 3659
13 31 3719
13 32 3779
13 33 3839
13 34 3899
13 35 3959
13 36 4019
13 37 4079
13 38 4139
13 39 4199
13 40 4259
13 41 4319
13 42 4379
13 43 4439
13 44 4499
13 45 4559
13 46 4619
13 47 4679
13 48 4739
13 49 4799
13 50 4859
13 51 4919
13 52 4979
13 53 5039
13 54 5099
13 55 5159
13 56 5219
13 57 5279
13 58 5339
13 59 5399
13 60 5459
13 61 5519
13 62 5579
14 0 2002
14 1 2062
14 2 2122
14 3 2182
14 4 2242
14 5 2302
14 6 2362
14 7 2422
14 8 2482
14 9 2542
14 10 2602
14 11 2662
14 12 2722
14 13 2782
14 14 2842
14 15 2902
14 16 2962
14 17 3022
14 18 3082
14 19 3142
14 20 3202
14 21 3262
14 22 3322
14 23 3382
14 24 3442
14 25 3502
14 26 3562
14 27 3622
14 28 3682
14 29 3742
14 30 3802
14 31 3862
14 32 3922
14 33 3982
14 34 4042
14 35 4102
14 36 4162
14 37 4222
14 38 4282
14 39 4342
14 40 4402
14 41 4462
14 42 4522
14 43 4582
14 44 4642
14 45 4702
14 46 4762
14 47 4822
14 48 4882
14 49 4942
14 50 5002
14 51 5062
14 52 5122
14 53 5182
14 54 5242
14 55 5302
14 56 5362
14 57 5422
14 58 5482
14 59 5542
14 60 5602
14 61 5662
15 0 2145
15 1 2205
15 2 2265
15 3 2325
15 4 2385
15 5 2445
15 6 2505
15 7 2565
15 8 2625
15 9 2685
15 10 2745
15 11 2805
15 12 2865
15 13 2925
15 14 2985
15 15 3045
15 16 3105
15 17 3165
15 18 3225
15 19 3285
15 20 3345
15 21 3405
15 22 3465
15 23 3525
15 24 3585
15 25 3645
15 26 3705
15 27 3765
15 28 3825
15 29 3885
15 30 3945
15 31 4005
15 32 4065
15 33 4125
15 34 4185
15 35 4245
15 36 4305
15 37 4365
15 38 4425
15 39 4485
15 40 4545
15 41 4605
15 42 4665
15 43 4725
15 44 4785
15 45 4845
15 46 4905
15 47 4965
15 48 5025
15 49 5085
15 50 5145
15 51 5205
15 52 5265
15 53 5325
15 54 5385
15 55 5445
15 56 5505
15 57 5565
15 58 5625
15 59 5685
15 60 5745
16 0 2288
16 1 2348
16 2 2408
16 3 2468
16 4 2528
16 5 2588
16 6 2648
16 7 2708
16 8 2768
16 9 2828
16 10 2888
16 11 2948
16 12 3008
16 13 3068
16 14 3128
16 15 3188
16 16 3248
16 17 3308
16 18 3368
16 19 3428
16 20 3488
16 21 3548
16 22 3608
16 23 3668
16 24 3728
16 25 3788
16 26 3848
16 27 3908
16 28 3968
16 29 4028
16 30 4088
16 31 4148
16 32 4208
16 33 4268
16 34 4328
16 35 4388
16 36 4448
16 37 4508
16 38 4568
16 39 4628
16 40 4688
16 41 4748
16 42 4808
16 43 4868
16 44 4928
16 45 4988
16 46 5048
16 47 5108
16 48 5168
16 49 5228
16 50 5288
16 51 5348
16 52 5408
16 53 5468
16 54 5528
16 55 5588
16 56 5648
16 57 5708
16 58 5768
16 59 5828
17 0 2431
17 1 2491
17 2 2551
17 3 2611
17 4 2671
17 5 2731
17 6 2791
17 7 2851
17 8 2911
17 9 2971
17 10 3031
17 11 3091
17 12 3151
17 13 3211
17 14 3271
17 15 3331
17 16 3391
17 17 3451
17 18 3511
17 19 3571
17 20 3631
17 21 3691
17 22 3751
17 23 3811
17 24 3871
17 25 3931
17 26 3991
17 27 4051
17 28 4111
17 29 4171
17 30 4231
17 31 4291
17 32 4351
17 33 4411
17 34 4471
17 35 4531
17 36 4591
17 37 4651
17 38 4711
17 39 4771
17 40 4831
17 41 4891
17 42 4951
17 43 5011
17 44 5071
17 45 5131
17 46 5191
17 47 5251
17 48 5311
17 49 5371
17 50 5431
17 51 5491
17 52 5551
17 53 5611
17 54 5671
17 55 5731
17 56 5791
17 57 5851
17 58 5911
18 0 2574
18 1 2634
18 2 2694
18 3 2754
18 4 2814
18 5 2874
18 6 2934
18 7 2994
18 8 3054
18 9 3114
18 10 3174
18 11 3234
18 12 3294
18 13 3354
18 14 3414
18 15 3474
18 16 3534
18 17 3594
18 18 3654
18 19 3714
18 20 3774
18 21 3834
18 22 3894
18 23 3954
18 24 4014
18 25 4074
18 26 4134
18 27 4194
18 28 4254
18 29 4314
18 30 4374
18 31 4434
18 32 4494
18 33 4554
18 34 4614
18 35 4674
18 36 4734
18 37 4794
18 38 4854
18 39 4914
18 40 4974
18 41 5034
18 42 5094
18 43 5154
18 44 5214
18 45 5274
18 46 5334
18 47 5394
18 48 5454
18 49 5514
18 50 5574
18 51 5634
18 52 5694
18 53 5754
18 54 5814
18 55 5874
18 56 5934
18 57 5994
19 0 2717
19 1 2777
19 2 2837
19 3 2897
19 4 2957
19 5 3017
19 6 3077
19 7 3137
19 8 3197
19 9 3257
19 10 3317
19 11 3377
19 12 3437
19 13 3497
19 14 3557
19 15 3617
19 16 3677
19 17 3737
19 18 3797
19 19 3857
19 20 3917
19 21 3977
19 22 4037
19 23 4097
19 24 4157
19 25 4217
19 26 4277
19 27 4337
19 28 4397
19 29 4457
19 30 4517
19 31 4577
19 32 4637
19 33 4697
19 34 4757
19 35 4817
19 36 4877
19 37 4937
19 38 4997
19 39 5057
19 40 5117
19 41 5177
19 42 5237
19 43 5297
19 44 5357
19 45 5417
19 46 5477
19 47 5537
19 48 5597
19 49 5657
19 50 5717
19 51 5777
19 52 5837
19 53 5897
19 54 5957
19 55 6017
19 56 6077
20 0 2860
20 1 2920
20 2 2980
20 3 3040
20 4 3100
20 5 3160
20 6 3220
20 7 3280
20 8 3340
20 9 3400
20 10 3460
20 11 3520
20 12 3580
20 13 3640
20 14 3700
20 15 3760
20 16 3820
20 17 3880
20 18 3940
20 19 4000
20 20 4060
20 21 4120
20 22 4180
20 23 4240
20 24 4300
20 25 4360
20 26 4420
20 27 4480
20 28 4540
20 29 4600
20 30 4660
20 31 4720
20 32 4780
20 33 4840
20 34 4900
20 35 4960
20 36 5020
20 37 5080
20 38 5140
20 39 5200
20 40 5260
20 41 5320
20 42 5380
20 43 5440
20 44 5500
20 45 5560
20 46 5620
20 47 5680
20 48 5740
20 49 5800
20 50 5860
20 51 5920
20 52 5980
20 53 6040
20 54 6100
20 55 6160
21 0 3003
21 1 3063
21 2 3123
21 3 3183
21 4 3243
21 5 3303
21 6 3363
21 7 3423
21 8 3483
21 9 3543
21 10 3603
21 11 3663
21 12 3723
21 13 3783
21 14 3843
21 15 3903
21 16 3963
21 17 4023
21 18 4083
21 19 4143
21 20 4203
21 21 4263
21 22 4323
21 23 4383
21 24 4443
21 25 4503
21 26 4563
21 27 4623
21 28 4683
21 29 4743
21 30 4803
21 31 4863
21 32 4923
21 33 4983
21 34 5043
21 35 5103
21 36 5163
21 37 5223
21 38 5283
21 39 5343
21 40 5403
21 41 5463
21 42 5523
21 43 5583
21 44 5643
21 45 5703
21 46 5763
21 47 5823
21 48 5883
21 49 5943
21 50 6003
21 51 6063
21 52 6123
21 53 6183
21 54 6243
22 0 3146
22 1 3206
22 2 3266
22 3 3326
22 4 3386
22 5 3446
22 6 3506
22 7 3566
22 8 3626
22 9 3686
22 10 3746
22 11 3806
22 12 3866
22 13 3926
22 14 3986
22 15 4046
22 16 4106
22 17 4166
22 18 4226
22 19 4286
22 20 4346
22 21 4406
22 22 4466
22 23 4526
22 24 4586
22 25 4646
22 26 4706
22 27 4766
22 28 4826
22 29 4886
22 30 4946
22 31 5006
22 32 5066
22 33 5126
22 34 5186
22 35 5246
22 36 5306
22 37 5366
22 38 5426
22 39 5486
22 40 5546
22 41 5606
22 42 5666
22 43 5726
22 44 5786
22 45 5846
22 46 5906
22 47 5966
22 48 6026
22 49 6086
22 50 6146
22 51 6206
22 52 6266
23 0 3289
23 1 3349
23 2 3409
23 3 3469
23 4 3529
23 5 3589
23 6 3649
23 7 3709
23 8 3769
23 9 3829
23 10 3889
23 11 3949
23 12 4009
23 13 4069
23 14 4129
23 15 4189
23 16 4249
23 17 4309
23 18 4369
23 19 4429
23 20 4489
23 21 4549
23 22 4609
23 23 4669
23 24 4729
23 25 4789
23 26 4849
23 27 4909
23 28 4969
23 29 5029
23 30 5089
23 31 5149
23 32 5209
23 33 5269
23 34 5329
23 35 5389
23 36 5449
23 37 5509
23 38 5569
23 39 5629
23 40 5689
23 41 5749
23 42 5809
23 43 5869
23 44 5929
23 45 5989
23 46 6049
23 47 6109
23 48 6169
23 49 6229
24 0 3432
24 1 3492
24 2 3552
24 3 3612
24 4 3672
24 5 3732
24 6 3792
24 7 3852
24 8 3912
24 9 3972
24 10 4032
24 11 4092
24 12 4152
24 13 4212
24 14 4272
24 15 4332
24 16 4392
24 17 4452
24 18 4512
24 19 4572
24 20 4632
24 21 4692
24 22 4752
24 23 4812
24 24 4872
24 25 4932
24 26 4992
24 27 5052
24 28 5112
24 29 5172
24 30 5232
24 31 5292
24 32 5352
24 33 5412
24 34 5472
24 35 5532
24 36 5592
24 37 5652
24 38 5712
24 39 5772
24 40 5832
24 41 5892
24 42 5952
24 43 6012
24 44 6072
24 45 6132
25 0 3575
25 1 3635
25 2 3695
25 3 3755
25 4 3815
25 5 3875
25 6 3935
25 7 3995
25 8 4055
25 9 4115
25 10 4175
25 11 4235
25 12 4295
25 13 4355
25 14 4415
25 15 4475
25 16 4535
25 17 4595
25 18 4655
25 19 4715
25 20 4775
25 21 4835
25 22 4895
25 23 4955
25 24 5015
25 25 5075
25 26 5135
25 27 5195
25 28 5255
25 29 5315
25 30 5375
25 31 5435
25 32 5495
25 33 5555
25 34 5615
25 35 5675
25 36 5735
25 37 5795
25 38 5855
25 39 5915
25 40 5975
25 41 6035
26 0 3718
26 1 3778
26 2 3838
26 3 3898
26 4 3958
26 5 4018
26 6 4078
26 7 4138
26 8 4198
26 9 4258
26 10 4318
26 11 4378
26 12 4438
26 13 4498
26 14 4558
26 15 4618
26 16 4678
26 17 4738
26 18 4798
26 19 4858
26 20 4918
26 21 4978
26 22 5038
26 23 5098
26 24 5158
26 25 5218
26 26 5278
26 27 5338
26 28 5398
26 29 5458
26 30 5518
26 31 5578
26 32 5638
26 33 5698
26 34 5758
26 35 5818
26 36 5878
26 37 5938
26 38 5998
27 0 3861
27 1 3921
27 2 3981
27 3 4041
27 4 4101
27 5 4161
27 6 4221
27 7 4281
27 8 4341
27 9 4401
27 10 4461
27 11 4521
27 12 4581
27 13 4641
27 14 4701
27 15 4761
27 16 4821
27 17 4881
27 18 4941
27 19 5001
27 20 5061
27 21 5121
27 22 5181
27 23 5241
27 24 5301
27 25 5361
27 26 5421
27 27 5481
27 28 5541
27 29 5601
27 30 5661
27 31 5721
27 32 5781
27 33 5841
27 34 5901
28 0 4004
28 1 4064
28 2 4124
28 3 4184
28 4 4244
28 5 4304
28 6 4364
28 7 4424
28 8 4484
28 9 4544
28 10 4604
28 11 4664
28 12 4724
28 13 4784
28 14 4844
28 15 4904
28 16 4964
28 17 5024
28 18 5084
28 19 5144
28 20 5204
28 21 5264
28 22 5324
28 23 5384
28 24 5444
28 25 5504
28 26 5564
28 27 5624
28 28 5684
28 29 5744
28 30 5804
29 0 4147
29 1 4207
29 2 4267
29 3 4327
29 4 4387
29 5 4447
29 6 4507
29 7 4567
29 8 4627
29 9 4687
29 10 4747
29 11 4807
29 12 4867
29 13 4927
29 14 4987
29 15 5047
29 16 5107
29 17 5167
29 18 5227
29 19 5287
29 20 5347
29 21 5407
29 22 5467
29 23 5527
29 24 5587
29 25 5647
29 26 5707
29 27 5767
30 0 4290
30 1 4350
30 2 4410
30 3 4470
30 4 4530
30 5 4590
30 6 4650
30 7 4710
30 8 4770
30 9 4830
30 10 4890
30 11 4950
30 12 5010
30 13 5070
30 14 5130
30 15 5190
30 16 5250
30 17 5310
30 18 5370
30 19 5430
30 20 5490
30 21 5550
30 22 5610
30 23 5670
31 0 4433
31 1 4493
31 2 4553
31 3 4613
31 4 4673
31 5 4733
31 6 4793
31 7 4853
31 8 4913
31 9 4973
31 10 5033
31 11 5093
31 12 5153
31 13 5213
31 14 5273
31 15 5333
31 16 5393
31 17 5453
31 18 5513
31 19 5573
32 0 4576
32 1 4636
32 2 4696
32 3 4756
32 4 4816
32 5 4876
32 6 4936
32 7 4996
32 8 5056
32 9 5116
32 10 5176
32 11 5236
32 12 5296
32 13 5356
32 14 5416
32 15 5476
32 16 5536
33 0 4719
33 1 4779
33 2 4839
33 3 4899
33 4 4959
33 5 5019
33 6 5079
33 7 5139
33 8 5199
33 9 5259
33 10 5319
33 11 5379
33 12 5439
34 0 4862
34 1 4922
34 2 4982
34 3 5042
34 4 5102
34 5 5162
34 6 5222
34 7 5282
34 8 5342
35 0 5005
35 1 5065
35 2 5125
35 3 5185
35 4 5245
35 5 5305
36 0 5148
36 1 5208
